,iso3,year,count_old,count_new,count_diff,rate_old,rate_new,rate_diff
1668,DMA,2020-01-01,1.0,1.0,0.0,,2.77,
1669,DMA,2021-01-01,,2.0,,,5.5,
1670,DNK,1990-01-01,25.0,25.0,0.0,0.96,0.96,0.0
1671,DNK,1991-01-01,43.0,43.0,0.0,1.65,1.64,0.010000000000000009
1672,DNK,1992-01-01,32.0,32.0,0.0,1.22,1.22,0.0
1673,DNK,1993-01-01,26.0,26.0,0.0,0.99,0.99,0.0
1674,DNK,1994-01-01,25.0,25.0,0.0,0.95,0.95,0.0
1675,DNK,1995-01-01,19.0,19.0,0.0,0.72,0.72,0.0
1676,DNK,1996-01-01,25.0,26.0,-1.0,0.98,0.98,0.0
1677,DNK,1997-01-01,42.0,42.0,0.0,1.57,1.57,0.0
1678,DNK,1998-01-01,21.0,21.0,0.0,0.79,0.79,0.0
1679,DNK,1999-01-01,28.0,29.0,-1.0,1.06,1.06,0.0
1680,DNK,2000-01-01,32.0,32.0,0.0,1.19,1.18,0.010000000000000009
1681,DNK,2001-01-01,19.0,19.0,0.0,0.71,0.7,0.010000000000000009
1682,DNK,2002-01-01,15.0,15.0,0.0,0.55,0.55,0.0
1683,DNK,2003-01-01,28.0,28.0,0.0,1.03,1.03,0.0
1684,DNK,2004-01-01,17.0,17.0,0.0,0.62,0.62,0.0
1685,DNK,2005-01-01,18.0,18.0,0.0,0.66,0.66,0.0
1686,DNK,2006-01-01,11.0,11.0,0.0,0.4,0.4,0.0
1687,DNK,2007-01-01,17.0,17.0,0.0,0.62,0.61,0.010000000000000009
1688,DNK,2008-01-01,17.0,17.0,0.0,0.62,0.62,0.0
1689,DNK,2009-01-01,14.0,14.0,0.0,0.5,0.5,0.0
1690,DNK,2010-01-01,22.0,22.0,0.0,0.79,0.79,0.0
1691,DNK,2011-01-01,15.0,15.0,0.0,0.53,0.53,0.0
1692,DNK,2012-01-01,16.0,16.0,0.0,0.57,0.57,0.0
1693,DNK,2013-01-01,13.0,13.0,0.0,0.46,0.46,0.0
1694,DNK,2014-01-01,31.0,31.0,0.0,1.09,1.09,0.0
1695,DNK,2015-01-01,23.0,23.0,0.0,0.82,0.82,0.0
1696,DNK,2016-01-01,23.0,23.0,0.0,0.8,0.8,0.0
1697,DNK,2017-01-01,20.0,20.0,0.0,0.69,0.69,0.0
1698,DNK,2018-01-01,20.0,20.0,0.0,0.69,0.69,0.0
1699,DNK,2019-01-01,27.0,27.0,0.0,0.93,0.93,0.0
1700,DNK,2020-01-01,17.0,17.0,0.0,0.58,0.58,0.0
1701,DNK,2021-01-01,,15.0,,,0.51,
1702,DOM,1990-01-01,,,,,,
1703,DOM,1991-01-01,,,,,,
1704,DOM,1992-01-01,,,,,,
1705,DOM,1993-01-01,,,,,,
1706,DOM,1994-01-01,,,,,,
1707,DOM,1995-01-01,,,,,,
1708,DOM,1996-01-01,,,,,,
1709,DOM,1997-01-01,,,,,,
1710,DOM,1998-01-01,,,,,,
1711,DOM,1999-01-01,,,,,,
1712,DOM,2000-01-01,,,,,,
1713,DOM,2001-01-01,,,,,,
1714,DOM,2002-01-01,,,,,,
1715,DOM,2003-01-01,,,,,,
1716,DOM,2004-01-01,,,,,,
1717,DOM,2005-01-01,214.0,214.0,0.0,4.74,4.75,-0.009999999999999787
1718,DOM,2006-01-01,180.0,180.0,0.0,3.93,3.93,0.0
1719,DOM,2007-01-01,174.0,175.0,-1.0,3.76,3.76,0.0
1720,DOM,2008-01-01,187.0,187.0,0.0,3.98,3.99,-0.010000000000000231
1721,DOM,2009-01-01,180.0,180.0,0.0,3.78,3.78,0.0
1722,DOM,2010-01-01,210.0,210.0,0.0,4.35,4.35,0.0
1723,DOM,2011-01-01,233.0,233.0,0.0,4.76,4.76,0.0
1724,DOM,2012-01-01,201.0,201.0,0.0,4.06,4.05,0.009999999999999787
1725,DOM,2013-01-01,,,,,,
1726,DOM,2014-01-01,187.0,187.0,0.0,3.69,3.67,0.020000000000000018
1727,DOM,2015-01-01,,,,,,
1728,DOM,2016-01-01,170.0,170.0,0.0,3.27,3.25,0.020000000000000018
1729,DOM,2017-01-01,191.0,191.0,0.0,3.63,3.61,0.020000000000000018
1730,DOM,2018-01-01,152.0,152.0,0.0,2.86,2.84,0.020000000000000018
1731,DOM,2019-01-01,145.0,145.0,0.0,2.7,2.68,0.020000000000000018
1732,DOM,2020-01-01,128.0,128.0,0.0,2.36,2.34,0.020000000000000018
1733,DOM,2021-01-01,,142.0,,,2.57,
1734,DZA,1990-01-01,,,,,,
1735,DZA,1991-01-01,,,,,,
1736,DZA,1992-01-01,,,,,,
1737,DZA,1993-01-01,,,,,,
1738,DZA,1994-01-01,,,,,,
1739,DZA,1995-01-01,,,,,,
1740,DZA,1996-01-01,,,,,,
1741,DZA,1997-01-01,,,,,,
1742,DZA,1998-01-01,,,,,,
1743,DZA,1999-01-01,,,,,,
1744,DZA,2000-01-01,,,,,,
1745,DZA,2001-01-01,,,,,,
1746,DZA,2002-01-01,,,,,,
1747,DZA,2003-01-01,,,,,,
1748,DZA,2004-01-01,,,,,,
1749,DZA,2005-01-01,,,,,,
1750,DZA,2006-01-01,,,,,,
1751,DZA,2007-01-01,,,,,,
1752,DZA,2008-01-01,,,,,,
1753,DZA,2009-01-01,,,,,,
1754,DZA,2010-01-01,,,,,,
1755,DZA,2011-01-01,,,,,,
1756,DZA,2012-01-01,52.0,52.0,0.0,0.28,0.28,0.0
1757,DZA,2013-01-01,39.0,39.0,0.0,0.21,0.21,0.0
1758,DZA,2014-01-01,85.0,85.0,0.0,0.44,0.45,-0.010000000000000009
1759,DZA,2015-01-01,73.0,71.0,2.0,0.37,0.37,0.0
1760,DZA,2016-01-01,,75.0,,,0.38,
1761,DZA,2017-01-01,,56.0,,,0.28,
1762,DZA,2018-01-01,,86.0,,,0.42,
1763,DZA,2019-01-01,92.0,86.0,6.0,0.43,0.41,0.020000000000000018
1764,DZA,2020-01-01,82.0,122.0,-40.0,0.38,0.57,-0.18999999999999995
1765,DZA,2021-01-01,,160.0,,,0.74,
1766,ECU,1990-01-01,83.0,83.0,0.0,1.64,1.6,0.039999999999999813
1767,ECU,1991-01-01,110.0,111.0,-1.0,2.13,2.08,0.04999999999999982
1768,ECU,1992-01-01,78.0,78.0,0.0,1.46,1.43,0.030000000000000027
1769,ECU,1993-01-01,81.0,81.0,0.0,1.49,1.47,0.020000000000000018
1770,ECU,1994-01-01,92.0,93.0,-1.0,1.66,1.63,0.030000000000000027
1771,ECU,1995-01-01,,,,,,
1772,ECU,1996-01-01,,,,,,
1773,ECU,1997-01-01,,,,,,
1774,ECU,1998-01-01,,,,,,
1775,ECU,1999-01-01,,,,,,
1776,ECU,2000-01-01,144.0,145.0,-1.0,2.29,2.3,-0.009999999999999787
1777,ECU,2001-01-01,148.0,148.0,0.0,2.3,2.31,-0.010000000000000231
1778,ECU,2002-01-01,185.0,185.0,0.0,2.83,2.84,-0.009999999999999787
1779,ECU,2003-01-01,182.0,182.0,0.0,2.74,2.75,-0.009999999999999787
1780,ECU,2004-01-01,217.0,218.0,-1.0,3.22,3.22,0.0
1781,ECU,2005-01-01,165.0,166.0,-1.0,2.4,2.41,-0.010000000000000231
1782,ECU,2006-01-01,222.0,222.0,0.0,3.17,3.18,-0.010000000000000231
1783,ECU,2007-01-01,229.0,229.0,0.0,3.22,3.22,0.0
1784,ECU,2008-01-01,213.0,213.0,0.0,2.94,2.94,0.0
1785,ECU,2009-01-01,276.0,276.0,0.0,3.75,3.75,0.0
1786,ECU,2010-01-01,241.0,237.0,4.0,3.22,3.16,0.06000000000000005
1787,ECU,2011-01-01,251.0,249.0,2.0,3.3,3.27,0.029999999999999805
1788,ECU,2012-01-01,233.0,231.0,2.0,3.02,2.98,0.040000000000000036
1789,ECU,2013-01-01,253.0,253.0,0.0,3.23,3.22,0.009999999999999787
1790,ECU,2014-01-01,187.0,186.0,1.0,2.35,2.33,0.020000000000000018
1791,ECU,2015-01-01,176.0,172.0,4.0,2.17,2.12,0.04999999999999982
1792,ECU,2016-01-01,182.0,177.0,5.0,2.21,2.15,0.06000000000000005
1793,ECU,2017-01-01,198.0,196.0,2.0,2.36,2.35,0.009999999999999787
1794,ECU,2018-01-01,139.0,138.0,1.0,1.63,1.62,0.009999999999999787
1795,ECU,2019-01-01,150.0,149.0,1.0,1.73,1.72,0.010000000000000009
1796,ECU,2020-01-01,164.0,165.0,-1.0,1.86,1.88,-0.019999999999999796
1797,ECU,2021-01-01,,227.0,,,2.55,
1798,EGY,1990-01-01,,,,,,
1799,EGY,1991-01-01,,,,,,
1800,EGY,1992-01-01,,,,,,
1801,EGY,1993-01-01,,,,,,
1802,EGY,1994-01-01,,,,,,
1803,EGY,1995-01-01,,,,,,
1804,EGY,1996-01-01,,,,,,
1805,EGY,1997-01-01,,,,,,
1806,EGY,1998-01-01,,,,,,
1807,EGY,1999-01-01,,,,,,
1808,EGY,2000-01-01,,,,,,
1809,EGY,2001-01-01,,,,,,
1810,EGY,2002-01-01,,,,,,
1811,EGY,2003-01-01,,,,,,
1812,EGY,2004-01-01,52.0,52.0,0.0,0.14,0.14,0.0
1813,EGY,2005-01-01,63.0,63.0,0.0,0.17,0.16,0.010000000000000009
1814,EGY,2006-01-01,144.0,144.0,0.0,0.38,0.36,0.020000000000000018
1815,EGY,2007-01-01,163.0,163.0,0.0,0.42,0.4,0.019999999999999962
1816,EGY,2008-01-01,110.0,110.0,0.0,0.28,0.27,0.010000000000000009
1817,EGY,2009-01-01,193.0,193.0,0.0,0.48,0.46,0.019999999999999962
1818,EGY,2010-01-01,197.0,197.0,0.0,0.48,0.46,0.019999999999999962
1819,EGY,2011-01-01,331.0,331.0,0.0,0.79,0.75,0.040000000000000036
1820,EGY,2012-01-01,261.0,262.0,-1.0,0.61,0.58,0.030000000000000027
1821,EGY,2013-01-01,,,,,,
1822,EGY,2014-01-01,,,,,,
1823,EGY,2015-01-01,,,,,,
1824,EGY,2016-01-01,,,,,,
1825,EGY,2017-01-01,,,,,,
1826,EGY,2018-01-01,,,,,,
1827,EGY,2019-01-01,,,,,,
1828,EGY,2020-01-01,,165.0,,,0.31,
1829,EGY,2021-01-01,,296.0,,,0.55,
1830,ERI,1990-01-01,,,,,,
1831,ERI,1991-01-01,,,,,,
1832,ERI,1992-01-01,,,,,,
1833,ERI,1993-01-01,,,,,,
1834,ERI,1994-01-01,,,,,,
1835,ERI,1995-01-01,,,,,,
1836,ERI,1996-01-01,,,,,,
1837,ERI,1997-01-01,,,,,,
1838,ERI,1998-01-01,,,,,,
1839,ERI,1999-01-01,,,,,,
1840,ERI,2000-01-01,,,,,,
1841,ERI,2001-01-01,,,,,,
1842,ERI,2002-01-01,,,,,,
1843,ERI,2003-01-01,,,,,,
1844,ERI,2004-01-01,,,,,,
1845,ERI,2005-01-01,,,,,,
1846,ERI,2006-01-01,,,,,,
1847,ERI,2007-01-01,,,,,,
1848,ERI,2008-01-01,,,,,,
1849,ERI,2009-01-01,,,,,,
1850,ERI,2010-01-01,,,,,,
1851,ERI,2011-01-01,,,,,,
1852,ERI,2012-01-01,,,,,,
1853,ERI,2013-01-01,,,,,,
1854,ERI,2014-01-01,,,,,,
1855,ERI,2015-01-01,,,,,,
1856,ERI,2016-01-01,,,,,,
1857,ERI,2017-01-01,,,,,,
1858,ERI,2018-01-01,,,,,,
1859,ERI,2019-01-01,,,,,,
1860,ERI,2020-01-01,,,,,,
1861,ERI,2021-01-01,,,,,,
1862,ESP,1990-01-01,,,,,,
1863,ESP,1991-01-01,,,,,,
1864,ESP,1992-01-01,,,,,,
1865,ESP,1993-01-01,,,,,,
1866,ESP,1994-01-01,,,,,,
1867,ESP,1995-01-01,,,,,,
1868,ESP,1996-01-01,,,,,,
1869,ESP,1997-01-01,,,,,,
1870,ESP,1998-01-01,,,,,,
1871,ESP,1999-01-01,,,,,,
1872,ESP,2000-01-01,,,,,,
1873,ESP,2001-01-01,132.0,132.0,0.0,0.63,0.63,0.0
1874,ESP,2002-01-01,134.0,134.0,0.0,0.63,0.63,0.0
1875,ESP,2003-01-01,171.0,171.0,0.0,0.79,0.8,-0.010000000000000009
1876,ESP,2004-01-01,187.0,187.0,0.0,0.85,0.86,-0.010000000000000009
1877,ESP,2005-01-01,129.0,129.0,0.0,0.58,0.58,0.0
1878,ESP,2006-01-01,159.0,159.0,0.0,0.7,0.71,-0.010000000000000009
1879,ESP,2007-01-01,167.0,167.0,0.0,0.73,0.73,0.0
1880,ESP,2008-01-01,127.0,127.0,0.0,0.55,0.55,0.0
1881,ESP,2009-01-01,136.0,136.0,0.0,0.58,0.58,0.0
1882,ESP,2010-01-01,156.0,156.0,0.0,0.66,0.66,0.0
1883,ESP,2011-01-01,127.0,128.0,-1.0,0.54,0.54,0.0
1884,ESP,2012-01-01,124.0,125.0,-1.0,0.52,0.53,-0.010000000000000009
1885,ESP,2013-01-01,121.0,121.0,0.0,0.51,0.51,0.0
1886,ESP,2014-01-01,127.0,128.0,-1.0,0.54,0.54,0.0
1887,ESP,2015-01-01,121.0,121.0,0.0,0.51,0.51,0.0
1888,ESP,2016-01-01,113.0,113.0,0.0,0.48,0.48,0.0
1889,ESP,2017-01-01,113.0,113.0,0.0,0.48,0.48,0.0
1890,ESP,2018-01-01,117.0,117.0,0.0,0.49,0.49,0.0
1891,ESP,2019-01-01,126.0,126.0,0.0,0.53,0.52,0.010000000000000009
1892,ESP,2020-01-01,119.0,119.0,0.0,0.5,0.49,0.010000000000000009
1893,ESP,2021-01-01,,97.0,,,0.4,
1894,EST,1990-01-01,,,,,,
1895,EST,1991-01-01,,,,,,
1896,EST,1992-01-01,,,,,,
1897,EST,1993-01-01,,,,,,
1898,EST,1994-01-01,61.0,61.0,0.0,7.91,7.85,0.0600000000000005
1899,EST,1995-01-01,32.0,32.0,0.0,4.19,4.15,0.040000000000000036
1900,EST,1996-01-01,47.0,47.0,0.0,6.24,6.19,0.04999999999999982
1901,EST,1997-01-01,39.0,38.0,1.0,5.17,5.14,0.03000000000000025
1902,EST,1998-01-01,40.0,40.0,0.0,5.4,5.39,0.010000000000000675
1903,EST,1999-01-01,40.0,40.0,0.0,5.44,5.44,0.0
1904,EST,2000-01-01,25.0,26.0,-1.0,3.43,3.43,0.0
1905,EST,2001-01-01,29.0,30.0,-1.0,4.01,4.02,-0.009999999999999787
1906,EST,2002-01-01,32.0,32.0,0.0,4.36,4.36,0.0
1907,EST,2003-01-01,39.0,40.0,-1.0,5.42,5.42,0.0
1908,EST,2004-01-01,15.0,16.0,-1.0,2.17,2.18,-0.010000000000000231
1909,EST,2005-01-01,28.0,28.0,0.0,3.92,3.93,-0.010000000000000231
1910,EST,2006-01-01,24.0,25.0,-1.0,3.44,3.44,0.0
1911,EST,2007-01-01,19.0,19.0,0.0,2.67,2.68,-0.010000000000000231
1912,EST,2008-01-01,18.0,19.0,-1.0,2.64,2.64,0.0
1913,EST,2009-01-01,21.0,22.0,-1.0,3.02,3.03,-0.009999999999999787
1914,EST,2010-01-01,16.0,16.0,0.0,2.31,2.31,0.0
1915,EST,2011-01-01,14.0,14.0,0.0,1.97,1.98,-0.010000000000000009
1916,EST,2012-01-01,17.0,17.0,0.0,2.41,2.41,0.0
1917,EST,2013-01-01,18.0,18.0,0.0,2.56,2.56,0.0
1918,EST,2014-01-01,9.0,9.0,0.0,1.28,1.29,-0.010000000000000009
1919,EST,2015-01-01,10.0,11.0,-1.0,1.53,1.53,0.0
1920,EST,2016-01-01,9.0,9.0,0.0,1.29,1.29,0.0
1921,EST,2017-01-01,8.0,8.0,0.0,1.14,1.15,-0.010000000000000009
1922,EST,2018-01-01,5.0,5.0,0.0,0.72,0.72,0.0
1923,EST,2019-01-01,6.0,6.0,0.0,0.86,0.86,0.0
1924,EST,2020-01-01,10.0,10.0,0.0,1.43,1.43,0.0
1925,EST,2021-01-01,,4.0,,,0.57,
1926,ETH,1990-01-01,,,,,,
1927,ETH,1991-01-01,,,,,,
1928,ETH,1992-01-01,,,,,,
1929,ETH,1993-01-01,,,,,,
1930,ETH,1994-01-01,,,,,,
1931,ETH,1995-01-01,,,,,,
1932,ETH,1996-01-01,,,,,,
1933,ETH,1997-01-01,,,,,,
1934,ETH,1998-01-01,,,,,,
1935,ETH,1999-01-01,,,,,,
1936,ETH,2000-01-01,,,,,,
1937,ETH,2001-01-01,,,,,,
1938,ETH,2002-01-01,,,,,,
1939,ETH,2003-01-01,,,,,,
1940,ETH,2004-01-01,,,,,,
1941,ETH,2005-01-01,,,,,,
1942,ETH,2006-01-01,,,,,,
1943,ETH,2007-01-01,,,,,,
1944,ETH,2008-01-01,,,,,,
1945,ETH,2009-01-01,,,,,,
1946,ETH,2010-01-01,,,,,,
1947,ETH,2011-01-01,,,,,,
1948,ETH,2012-01-01,,,,,,
1949,ETH,2013-01-01,,,,,,
1950,ETH,2014-01-01,,,,,,
1951,ETH,2015-01-01,,,,,,
1952,ETH,2016-01-01,,,,,,
1953,ETH,2017-01-01,,,,,,
1954,ETH,2018-01-01,,,,,,
1955,ETH,2019-01-01,,,,,,
1956,ETH,2020-01-01,,,,,,
1957,ETH,2021-01-01,,,,,,
1958,FIN,1990-01-01,38.0,38.0,0.0,1.48,1.48,0.0
1959,FIN,1991-01-01,38.0,38.0,0.0,1.47,1.47,0.0
1960,FIN,1992-01-01,55.0,55.0,0.0,2.12,2.12,0.0
1961,FIN,1993-01-01,39.0,40.0,-1.0,1.53,1.53,0.0
1962,FIN,1994-01-01,47.0,47.0,0.0,1.8,1.81,-0.010000000000000009
1963,FIN,1995-01-01,48.0,49.0,-1.0,1.85,1.86,-0.010000000000000009
1964,FIN,1996-01-01,45.0,46.0,-1.0,1.74,1.75,-0.010000000000000009
1965,FIN,1997-01-01,36.0,36.0,0.0,1.37,1.37,0.0
1966,FIN,1998-01-01,31.0,32.0,-1.0,1.2,1.2,0.0
1967,FIN,1999-01-01,31.0,32.0,-1.0,1.19,1.19,0.0
1968,FIN,2000-01-01,45.0,46.0,-1.0,1.72,1.73,-0.010000000000000009
1969,FIN,2001-01-01,47.0,48.0,-1.0,1.79,1.79,0.0
1970,FIN,2002-01-01,43.0,44.0,-1.0,1.64,1.64,0.0
1971,FIN,2003-01-01,30.0,30.0,0.0,1.13,1.13,0.0
1972,FIN,2004-01-01,33.0,33.0,0.0,1.23,1.24,-0.010000000000000009
1973,FIN,2005-01-01,35.0,35.0,0.0,1.3,1.31,-0.010000000000000009
1974,FIN,2006-01-01,37.0,37.0,0.0,1.37,1.38,-0.009999999999999787
1975,FIN,2007-01-01,48.0,48.0,0.0,1.78,1.78,0.0
1976,FIN,2008-01-01,44.0,44.0,0.0,1.62,1.62,0.0
1977,FIN,2009-01-01,34.0,34.0,0.0,1.25,1.25,0.0
1978,FIN,2010-01-01,28.0,27.0,1.0,1.02,0.99,0.030000000000000027
1979,FIN,2011-01-01,37.0,37.0,0.0,1.35,1.35,0.0
1980,FIN,2012-01-01,40.0,41.0,-1.0,1.45,1.49,-0.040000000000000036
1981,FIN,2013-01-01,24.0,23.0,1.0,0.87,0.83,0.040000000000000036
1982,FIN,2014-01-01,27.0,27.0,0.0,0.97,0.97,0.0
1983,FIN,2015-01-01,16.0,16.0,0.0,0.57,0.57,0.0
1984,FIN,2016-01-01,22.0,22.0,0.0,0.79,0.79,0.0
1985,FIN,2017-01-01,30.0,30.0,0.0,1.07,1.07,0.0
1986,FIN,2018-01-01,24.0,24.0,0.0,0.86,0.86,0.0
1987,FIN,2019-01-01,30.0,28.0,2.0,1.07,1.0,0.07000000000000006
1988,FIN,2020-01-01,,,,,,
1989,FIN,2021-01-01,,,,,,
1990,FJI,1990-01-01,,,,,,
1991,FJI,1991-01-01,,,,,,
1992,FJI,1992-01-01,,,,,,
1993,FJI,1993-01-01,,,,,,
1994,FJI,1994-01-01,,,,,,
1995,FJI,1995-01-01,,,,,,
1996,FJI,1996-01-01,,,,,,
1997,FJI,1997-01-01,,,,,,
1998,FJI,1998-01-01,,,,,,
1999,FJI,1999-01-01,,,,,,
2000,FJI,2000-01-01,,,,,,
2001,FJI,2001-01-01,,,,,,
2002,FJI,2002-01-01,,,,,,
2003,FJI,2003-01-01,,,,,,
2004,FJI,2004-01-01,,,,,,
2005,FJI,2005-01-01,9.0,9.0,0.0,2.24,2.1,0.14000000000000012
2006,FJI,2006-01-01,12.0,12.0,0.0,2.96,2.77,0.18999999999999995
2007,FJI,2007-01-01,18.0,18.0,0.0,4.4,4.13,0.27000000000000046
2008,FJI,2008-01-01,10.0,10.0,0.0,2.42,2.28,0.14000000000000012
2009,FJI,2009-01-01,8.0,8.0,0.0,1.92,1.81,0.10999999999999988
2010,FJI,2010-01-01,6.0,6.0,0.0,1.43,1.35,0.07999999999999985
2011,FJI,2011-01-01,9.0,9.0,0.0,2.13,2.01,0.1200000000000001
2012,FJI,2012-01-01,7.0,7.0,0.0,1.65,1.56,0.08999999999999986
2013,FJI,2013-01-01,8.0,8.0,0.0,1.88,1.77,0.10999999999999988
2014,FJI,2014-01-01,12.0,12.0,0.0,2.82,2.65,0.16999999999999993
2015,FJI,2015-01-01,,,,,,
2016,FJI,2016-01-01,,,,,,
2017,FJI,2017-01-01,,,,,,
2018,FJI,2018-01-01,,,,,,
2019,FJI,2019-01-01,,,,,,
2020,FJI,2020-01-01,,,,,,
2021,FJI,2021-01-01,,,,,,
2022,FRA,1990-01-01,,,,,,
2023,FRA,1991-01-01,,,,,,
2024,FRA,1992-01-01,,,,,,
2025,FRA,1993-01-01,,,,,,
2026,FRA,1994-01-01,,,,,,
2027,FRA,1995-01-01,,,,,,
2028,FRA,1996-01-01,,,,,,
2029,FRA,1997-01-01,,,,,,
2030,FRA,1998-01-01,,,,,,
2031,FRA,1999-01-01,,,,,,
2032,FRA,2000-01-01,,,,,,
2033,FRA,2001-01-01,,,,,,
2034,FRA,2002-01-01,,,,,,
2035,FRA,2003-01-01,,,,,,
2036,FRA,2004-01-01,,,,,,
2037,FRA,2005-01-01,,,,,,
2038,FRA,2006-01-01,,,,,,
2039,FRA,2007-01-01,,,,,,
2040,FRA,2008-01-01,,,,,,
2041,FRA,2009-01-01,,,,,,
2042,FRA,2010-01-01,,,,,,
2043,FRA,2011-01-01,,,,,,
2044,FRA,2012-01-01,,,,,,
2045,FRA,2013-01-01,,,,,,
2046,FRA,2014-01-01,,,,,,
2047,FRA,2015-01-01,381.0,398.0,-17.0,1.15,1.16,-0.010000000000000009
2048,FRA,2016-01-01,311.0,294.0,17.0,0.93,0.85,0.08000000000000007
2049,FRA,2017-01-01,279.0,268.0,11.0,0.83,0.78,0.04999999999999993
2050,FRA,2018-01-01,244.0,233.0,11.0,0.73,0.67,0.05999999999999994
2051,FRA,2019-01-01,285.0,273.0,12.0,0.85,0.78,0.06999999999999995
2052,FRA,2020-01-01,,203.0,,,0.58,
2053,FRA,2021-01-01,,239.0,,,0.68,
2054,FRO,1990-01-01,,,,,,
2055,FRO,1991-01-01,,,,,,
2056,FRO,1992-01-01,,,,,,
2057,FRO,1993-01-01,,,,,,
2058,FRO,1994-01-01,,,,,,
2059,FRO,1995-01-01,,,,,,
2060,FRO,1996-01-01,,,,,,
2061,FRO,1997-01-01,,,,,,
2062,FRO,1998-01-01,,,,,,
2063,FRO,1999-01-01,,,,,,
2064,FRO,2000-01-01,,,,,,
2065,FRO,2001-01-01,,,,,,
2066,FRO,2002-01-01,,,,,,
2067,FRO,2003-01-01,,,,,,
2068,FRO,2004-01-01,,,,,,
2069,FRO,2005-01-01,,,,,,
2070,FRO,2006-01-01,,,,,,
2071,FRO,2007-01-01,,,,,,
2072,FRO,2008-01-01,,,,,,
2073,FRO,2009-01-01,,,,,,
2074,FRO,2010-01-01,,,,,,
2075,FRO,2011-01-01,,,,,,
2076,FRO,2012-01-01,,,,,,
2077,FRO,2013-01-01,,,,,,
2078,FRO,2014-01-01,,,,,,
2079,FRO,2015-01-01,,,,,,
2080,FRO,2016-01-01,,,,,,
2081,FRO,2017-01-01,,,,,,
2082,FRO,2018-01-01,,,,,,
2083,FRO,2019-01-01,,,,,,
2084,FRO,2020-01-01,,,,,,
2085,FRO,2021-01-01,,,,,,
2086,FSM,1990-01-01,,,,,,
2087,FSM,1991-01-01,,,,,,
2088,FSM,1992-01-01,,,,,,
2089,FSM,1993-01-01,,,,,,
2090,FSM,1994-01-01,,,,,,
2091,FSM,1995-01-01,,,,,,
2092,FSM,1996-01-01,,,,,,
2093,FSM,1997-01-01,,,,,,
2094,FSM,1998-01-01,,,,,,
2095,FSM,1999-01-01,,,,,,
2096,FSM,2000-01-01,,,,,,
2097,FSM,2001-01-01,,,,,,
2098,FSM,2002-01-01,,,,,,
2099,FSM,2003-01-01,,,,,,
2100,FSM,2004-01-01,,,,,,
2101,FSM,2005-01-01,,,,,,
2102,FSM,2006-01-01,,,,,,
2103,FSM,2007-01-01,,,,,,
2104,FSM,2008-01-01,,,,,,
2105,FSM,2009-01-01,,,,,,
2106,FSM,2010-01-01,,,,,,
2107,FSM,2011-01-01,,,,,,
2108,FSM,2012-01-01,,,,,,
2109,FSM,2013-01-01,,,,,,
2110,FSM,2014-01-01,,,,,,
2111,FSM,2015-01-01,,,,,,
2112,FSM,2016-01-01,,,,,,
2113,FSM,2017-01-01,,,,,,
2114,FSM,2018-01-01,,,,,,
2115,FSM,2019-01-01,1.0,1.0,0.0,1.79,1.81,-0.020000000000000018
2116,FSM,2020-01-01,,,,,,
2117,FSM,2021-01-01,,,,,,
2118,GAB,1990-01-01,,,,,,
2119,GAB,1991-01-01,,,,,,
2120,GAB,1992-01-01,,,,,,
2121,GAB,1993-01-01,,,,,,
2122,GAB,1994-01-01,,,,,,
2123,GAB,1995-01-01,,,,,,
2124,GAB,1996-01-01,,,,,,
2125,GAB,1997-01-01,,,,,,
2126,GAB,1998-01-01,,,,,,
2127,GAB,1999-01-01,,,,,,
2128,GAB,2000-01-01,,,,,,
2129,GAB,2001-01-01,,,,,,
2130,GAB,2002-01-01,,,,,,
2131,GAB,2003-01-01,,,,,,
2132,GAB,2004-01-01,,,,,,
2133,GAB,2005-01-01,,,,,,
2134,GAB,2006-01-01,,,,,,
2135,GAB,2007-01-01,,,,,,
2136,GAB,2008-01-01,,,,,,
2137,GAB,2009-01-01,,,,,,
2138,GAB,2010-01-01,,,,,,
2139,GAB,2011-01-01,,,,,,
2140,GAB,2012-01-01,,,,,,
2141,GAB,2013-01-01,,,,,,
2142,GAB,2014-01-01,,,,,,
2143,GAB,2015-01-01,,,,,,
2144,GAB,2016-01-01,,,,,,
2145,GAB,2017-01-01,,,,,,
2146,GAB,2018-01-01,,,,,,
2147,GAB,2019-01-01,,,,,,
2148,GAB,2020-01-01,,,,,,
2149,GAB,2021-01-01,,,,,,
2150,GBR,1990-01-01,,,,,,
2151,GBR,1991-01-01,,,,,,
2152,GBR,1992-01-01,,,,,,
2153,GBR,1993-01-01,,,,,,
2154,GBR,1994-01-01,,,,,,
2155,GBR,1995-01-01,,,,,,
2156,GBR,1996-01-01,,,,,,
2157,GBR,1997-01-01,,,,,,
2158,GBR,1998-01-01,,,,,,
2159,GBR,1999-01-01,,,,,,
2160,GBR,2000-01-01,,,,,,
2161,GBR,2001-01-01,,,,,,
2162,GBR,2002-01-01,,,,,,
2163,GBR,2003-01-01,,,,,,
2164,GBR,2004-01-01,,,,,,
2165,GBR,2005-01-01,,301.0,,,0.98,
2166,GBR,2006-01-01,,325.0,,,1.05,
2167,GBR,2007-01-01,,338.0,,,1.08,
2168,GBR,2008-01-01,,294.0,,,0.93,
2169,GBR,2009-01-01,,225.0,,,0.71,
2170,GBR,2010-01-01,,283.0,,,0.88,
2171,GBR,2011-01-01,,194.0,,,0.6,
2172,GBR,2012-01-01,,236.0,,,0.73,
